mass_1_source,mass_2_source,redshift,luminosity_distance,theta_jn,ra,dec,psi,phase,geocent_time,a_1,a_2
1.4420743171898616,1.2341855467997587,1.1920946432715969,8433.796861157152,0.04898077910361935,5.440311124648352,0.2003856044663787,0.7168080662506932,2.9020426093985723,1582151098.959599,0.0,0.0
1.3594524736866347,1.278527961479535,2.2152720532313865,18036.13745024397,0.04269389724313033,5.147701151372197,0.10393244028870641,0.03025479635286676,2.5702059150611283,1602929562.79121,0.0,0.0
1.3719089390891563,1.1840033994396877,3.4401172360112278,30645.349842260926,0.03851115229406459,1.2405783451421974,0.18620416506323562,2.3732513134393005,2.587380263156069,1579753386.932907,0.0,0.0
1.6000098632899356,1.3170967339762172,1.7436357253477914,13465.059423299534,0.06347930086543539,3.117635780936189,-1.0628742826072306,0.012752632786705947,3.3696488412284213,1602799219.3331537,0.0,0.0
1.3681907810437541,1.357995165436555,1.9075483221519032,15030.23150405326,0.0750650550556197,5.326858143020551,0.12419768559099761,2.2902216464889924,2.6608958391716357,1595032785.3466754,0.0,0.0
1.3087218250295152,1.2376746423003526,0.852855463479921,5583.653717044377,0.0676563513204375,5.9965256817192705,-0.20293828666094738,0.4727434938332397,5.326667112119127,1593022826.4340262,0.0,0.0
1.5900330837983256,1.4586194315944503,3.262522392036643,28765.97255565066,0.037020886899677155,0.4951731778412245,-0.8954901733536029,2.9435082868864906,5.555104302412529,1594637763.3542755,0.0,0.0
1.3349223182370205,1.2438020789318254,0.3247092989046742,1755.898088567424,0.07100895091273943,5.427079706609282,0.23891560509520676,2.850775280867768,3.383458677468214,1582013861.5563283,0.0,0.0
1.3754404744268156,1.2711925973403737,1.3745383961967046,10051.99903384171,0.06662020794985157,2.520050253118655,1.563820865049281,0.33510269998777276,5.463909879380337,1577919929.5108533,0.0,0.0
1.3859652520623151,1.2872982309283156,2.602736710260901,21926.519472443804,0.01718728239090824,1.565076440813392,-0.2651905612438251,2.514615918572567,1.9207163593865533,1590663095.9682143,0.0,0.0
1.3594258670633015,1.3216024630396594,1.3073776252392042,9450.334637268905,0.024525450930577227,4.489367239522516,0.5448330502136256,0.30789271505407567,0.23705600060908602,1596181786.9313626,0.0,0.0
1.4129138340481948,1.394224006692561,3.7670910073697694,34141.96361204085,0.024525450930577227,3.4576159290698536,0.37118610872881985,0.43583291034738325,5.425770123070139,1608853148.9169116,0.0,0.0
1.322010828717439,1.274065585362595,0.72512292057317,4577.400384356313,0.08579210825320849,3.6942619606320037,-0.15989916155082204,1.9253331269536402,4.63872376772317,1586118850.7463222,0.0,0.0
1.3792902624910448,1.2123305527440817,1.966050187839861,15595.232350203318,0.06504601091946786,5.460448089855075,0.11174210602271506,1.4540437163577715,4.754137633911641,1599156771.0970669,0.0,0.0
1.3774779036660036,1.3532853806838914,0.6327370685996461,3877.6167839302,0.07879132012381138,3.21488921985814,-0.8656062625050649,0.0618515990578782,1.3197424302077179,1603327566.8034317,0.0,0.0
1.4771192260200745,1.3719622422730693,1.3696042778083504,10007.571774596547,0.025125329869099405,5.502803641246902,1.3338161179712893,0.17452944693866257,4.81448277926112,1587429917.4631522,0.0,0.0
1.3970290594217027,1.3793939981530383,1.4589262958770068,10817.114497900195,0.046918855932957935,2.50107118199318,-0.10880581506004235,1.9716764587579179,4.783985258190731,1593094558.3852854,0.0,0.0
1.4786135883866103,1.3982306649199816,0.7595411738835747,4844.335077032789,0.05271027103357453,4.736855030489503,0.40425624680426986,2.7224877499921107,3.1476556336209347,1586142458.3561382,0.0,0.0
1.4638936064998718,1.2645040755102483,0.5268497657336919,3108.513822509497,0.015777311312737848,5.01141647785844,0.1709524625708593,1.652316646265939,1.9675053249440106,1599350409.4627576,0.0,0.0
1.433207407778535,1.2485610991638607,1.4866165692509554,11070.275642859906,0.07115063511606613,1.6070320224365895,-0.35391125247909466,1.6289035006015722,2.2179374469708875,1594657124.5358155,0.0,0.0
1.3902060380673644,1.2520260600647506,2.6137860014272567,22038.974167597375,0.034590022800274144,4.570006106075191,1.030459282266448,2.124408699778692,2.355098271364213,1605419734.3645005,0.0,0.0
1.4344194743484548,1.230263762282454,1.7526540623399691,13550.45534311007,0.07219264566907413,2.9778017416969305,-0.4580540815961049,0.0023936590244505564,3.7097944436962678,1582113675.877391,0.0,0.0
1.3378896717534678,1.2729843117401443,1.760396515191753,13623.838797208602,0.06180704134150933,5.688992061610219,0.7031565604170117,1.5071019053290187,5.3809135572413425,1584383149.719257,0.0,0.0
1.4880736414751403,1.2888051018997955,1.864337701063608,14615.006375464345,0.06504601091946786,5.203024068694865,-0.6376236242894102,0.5012231953606706,0.02549418284686462,1588278218.7781377,0.0,0.0
1.3534767456268209,1.3177783888131689,1.404624582316118,10323.647142035912,0.05690732641492857,5.573171894432481,-1.3936672186447692,1.9183899089469512,4.845059074791911,1584412234.2393334,0.0,0.0
1.2379797903658758,1.173588117234996,0.5087367581552757,2980.8017559836703,0.10407088936746085,5.444006176779844,-0.1606061707529196,2.511015711915602,5.117273721641846,1584134073.5622299,0.0,0.0
1.2601526437694763,1.216618795546467,1.4172627134709206,10438.135597239945,0.03672215153660077,2.5446549122691464,0.5261317441407286,2.1927958043114546,5.53030359125985,1593542927.3918006,0.0,0.0
1.4067500766773087,1.3763948839180065,1.721909259034332,13259.687193890732,0.07285255344267877,3.0087279213222606,-0.4951949860377545,2.6123770405780693,6.132445055887673,1596403545.1660814,0.0,0.0
1.5366337850210738,1.2775191901045582,0.7913785841340688,5094.0815221058765,0.023781719137708383,4.379434541006932,0.9344549131122348,1.5215700954388054,5.5803402214896325,1592377010.9984155,0.0,0.0
1.2980583497901272,1.2757569440659147,1.502687731241206,11217.667801481768,0.017148718283020174,5.605364615527644,-0.1528125542576773,2.953252665088752,5.381113813041342,1586442531.9939575,0.0,0.0
