z,theta_v,Ep_obs,Fp,T90,snr_ETS_15,snr_ETN_15,snr_network,detected
0.7750557013598824,3.861913331718253,201.4305815334065,6.565208828887083,0.3837025745340149,10.530224294824832,6.363044684489963,12.303412589852261,True
1.7672252540349032,2.587284961644154,1208.9831274183534,15.733963094982595,1.3312154867648074,8.377868606706503,8.931850338568381,12.246086430440643,True
0.9757328899393718,1.2374220890499967,844.4280763419429,2.0877323545462207,0.7954863389569397,15.11942885965768,16.218944957594925,22.173211417829023,True
2.8075793432260654,2.510711056724072,436.0968148674578,0.6624814025736414,1.3918125952633127,7.269914410979192,6.895264745495032,10.019796976657242,True
2.204491866035774,2.704757665328028,179.66227407169652,1.8230034726477011,0.8820701957168772,5.74479080646002,6.517165506394058,8.687696337218519,True
1.858450523108779,2.036412652286125,678.2465128359053,2.1761008426605466,0.6413199079598497,4.580242233939302,6.979345255429448,8.348046425125272,True
0.9576529992059456,3.939389109515109,343.25955548105856,0.9556191987242356,1.5812431440754275,13.543051713307738,12.379012194410013,18.34813866904977,True
1.5877209966663202,0.7685894833723542,712.5943531148031,2.7011504036303005,0.6563001100056582,5.146163890129661,2.8392651043810564,5.877450902987657,False
2.2868592669706245,1.5602554743100283,371.1887484707282,7.824952635502398,0.2395133331302667,2.1558117946719464,4.49049498951994,4.981171523341708,False
0.8749167621408622,2.870752049979335,1664.151934929685,7.462722193392863,0.4659455470736697,11.096425686474642,8.011810895758922,13.686481536350225,True
2.256535655330383,2.7388898451702777,278.197692776708,5.546376303669125,1.4528571137533337,4.755148802500376,5.143465298190345,7.004760910096008,False
1.3909985007850372,3.8652640865633527,414.824982694729,2.046471672127858,0.4326042057647858,7.502046695969031,7.025300634664827,10.277915821601278,True
1.0684576500111849,4.123661606457687,621.5900298521436,3.900001122543643,0.4862118873873194,11.35084176427238,10.674099564829662,15.581335317534467,True
3.296130532246983,1.704217685252418,226.35325673465965,2.0429466709947963,0.5626358818829214,3.579652427410801,1.832899271154803,4.021620474294889,False
1.600166035110191,2.320474722464591,1017.201415769738,1.7917610482250472,0.4392163576966196,5.774679277186178,7.860252163083876,9.753485777998973,True
2.0587071275244937,2.9532165734435623,470.1490870959069,0.8915729855220308,1.1168724695135968,4.616933119159683,5.494436344031747,7.176691589124512,False
1.845264332690116,3.837947455586922,145.9935586491546,1.888063154162125,0.1505424757855873,4.952497729413308,2.535347788505933,5.56374174171716,False
1.9476048501046412,3.88196135729802,684.0155510649882,16.644788508113695,1.079338987450046,5.984905701813832,7.027803218268793,9.230878307848768,True
1.767183494204355,2.755850039136837,635.7823597779304,1.0771051405826246,1.3438747006598382,7.726585577907726,7.95702118678843,11.091181671027286,True
0.2863816299775701,3.483722122614909,674.0091393906312,21.08317391393509,0.992566228121668,41.066168940470114,43.62589073388745,59.91367601618448,True
0.9085147332341011,5.268619786470475,118.58013161798212,3.068522793430525,0.0808037969932853,8.157867256473827,6.7946335234081925,10.616865963723486,True
1.5695031628689158,4.056165740302019,149.8529616444048,0.8797534094895652,0.6130537252844814,10.901539147762701,10.69169099184601,15.269440463072765,True
3.267858574216076,3.105649519692593,160.48561556733247,4.939493182690653,0.4849901086604612,1.3545079329196197,3.952592391183811,4.17823866613509,False
1.3519608793477929,3.88435604914811,199.01650143898397,4.23339055219502,0.466233570035805,9.218575421730872,10.047104142276005,13.635484386404475,True
0.9666515555768846,0.5438606947513589,579.4104101032774,1.6399287365766688,1.1778807099032695,10.076766534665857,11.954088634267702,15.634623720131227,True
0.9668755697677937,2.765384096901652,675.120250922571,10.76461601645876,0.5695536070324344,8.057397087769681,7.695649718823908,11.142022815666545,True
4.171023374625685,1.550574264465596,239.73642774470727,0.8503414467566259,0.5612542581763637,2.665165269904836,2.1121917968489194,3.400655834185927,False
0.914043495049601,3.116471357285,1361.5850254325485,2.082005902924872,1.444362626896997,13.969329802713885,14.127548320559745,19.86780804937326,True
0.7999380027040566,0.3416720943226845,341.1773740838447,4.738695894259186,0.6305754811115319,10.46492752756966,10.542353130110342,14.854491498440215,True
0.7480044287948147,2.635357432471426,1230.198478756775,12.358318290522597,1.399701042349944,18.503622585326674,16.891371167686742,25.05399107337532,True
0.5890027527125641,4.71334208494275,274.5485930601231,0.993304792394016,0.7658890669706125,24.04313680457634,21.709513473489448,32.39406431214202,True
