z,theta_v,Ep_obs,Fp,T90,snr_network,detected,skyloc_deg2
1.7051485308429153,4.240474720048283,102.82860903859992,12.300127285344216,0.1733658044347575,4.509778282228864,False,4193.20590673702
2.771388359008497,2.510711056724072,443.6539143788812,2.5226080383363083,0.3805899395762987,6.9914573015439485,False,915301.0319557255
1.3178784543547843,3.876423387915423,367.8076701295926,1.09828037194183,0.7293780752828414,8.79565872882047,True,35665.875379322635
4.697218213273905,2.68066856701378,470.5793966673919,0.6925137270682721,1.494197094259075,3.7597419779617525,False,369315.5948021808
2.110448587359661,5.034925314373566,78.6959184836552,3.045864894627312,0.1190493137681679,6.002263310685868,False,76095.73520459204
1.525709487309233,3.483722122614909,359.8510498294769,0.9439208231888696,0.8109882760249574,4.742338964001534,False,3696.6177339289447
1.5024724382570491,1.5257168695243064,2771.671977915575,5.144705460512276,1.2371892840920875,6.712108811250944,False,25427.35077921536
0.5797350708537055,3.726861899847376,149.2742846394703,2.5427235763224374,1.3706484076892245,11.789003184945821,True,834.1658821684528
4.117862758030174,3.648257995879244,203.393362572346,1.42281609762238,0.3687943799184779,3.7142634088339865,False,305188.5712714937
6.302040715642783,2.528005024504945,275.0490158703657,4.242989094591454,0.1842067393464339,1.8422905489300712,False,3500.0230607996787
1.4648385616406223,2.587284961644154,222.3394186988909,3.308723591282561,0.6181331303873551,6.6376199904245095,False,13439.199092786432
1.4974988673829364,2.4461801229965885,1020.129463756762,0.9304983903367796,1.9178351396067248,7.966620523239814,False,39760.66987991736
2.252256864804066,1.383153926068827,371.2531584668086,11.161466683836766,1.1861985281019292,7.573479578757517,False,590610.6121212412
1.898738717961877,2.513560041706367,353.3666896282221,5.943869895267081,0.94513845683295,6.3565999271857665,False,69873.73419527595
1.926746759242281,3.343034909906937,185.5301440596849,2.447479106504715,0.703217310765493,4.666026377972676,False,15226.00783379171
1.866868554988065,1.7454604653160632,910.1674772646976,0.6550985902767087,1.9776253597423177,6.207895018384554,False,43346.23431458568
3.262532926878324,2.513560041706367,132.83686444642086,3.5553294987412163,0.1366017805598215,3.3979348196568595,False,61870.305581026936
1.688841465272791,3.530417203361524,200.8172839750224,1.179937967740886,1.0172976757168355,5.267357944626106,False,13534.257730150577
2.035097576975194,2.6506795130703704,413.8741879682775,0.6757205940133882,1.319423431989767,4.786134747903784,False,25702.1779416851
2.961214870978672,1.857400494253978,448.4250716782301,12.803940676307592,0.0941818162812373,3.3052337003623506,False,2314.505592072344
