bkg_rate_0,bkg_rate_1,bkg_rate_2,bkg_rate_3,bkg_rate_4,bkg_rate_5,bkg_rate_6,bkg_rate_7,bkg_rate_8,flat_0,flat_1,flat_2,flat_3,flat_4,flat_5,flat_6,flat_7,flat_8,err_bkg_rate_0,err_flat_0,err_bkg_rate_1,err_flat_1,err_bkg_rate_2,err_flat_2,err_bkg_rate_3,err_flat_3,err_bkg_rate_4,err_flat_4,err_bkg_rate_5,err_flat_5,err_bkg_rate_6,err_flat_6,err_bkg_rate_7,err_flat_7,err_bkg_rate_8,err_flat_8,corr_bkg_rate_0_flat_0,corr_bkg_rate_1_flat_1,corr_bkg_rate_2_flat_2,corr_bkg_rate_3_flat_3,corr_bkg_rate_4_flat_4,corr_bkg_rate_5_flat_5,corr_bkg_rate_6_flat_6,corr_bkg_rate_7_flat_7,corr_bkg_rate_8_flat_8,nllh,time,dt,exp
0.06393396025203595,0.04917067865251543,0.03038339781392546,0.02676333677172047,0.021540514069284998,0.019096090156677924,0.014635840526170327,0.010265221255939925,0.007266965261354991,0.05746753926580371,0.0,0.1518492233176553,0.13371804923634364,0.10757600466981433,0.33282275961946634,0.07300872043949551,0.051137979150369176,0.5063914597069227,0.00025879528742777454,0.07900733260560053,0.00022695975265806656,0.08995428485775164,0.0001784057152515693,0.1154156338394185,0.00016744128543266668,0.12238548506926254,0.0001502196368727993,0.1367157260735588,0.0001414369993235872,0.14397100560609463,0.00012382539725337642,0.16457287738192966,0.00010370066216205724,0.195936878759832,8.725036187028488e-05,0.23684945098136712,6.437143237121151e-08,0.004768342739749649,-0.002512910653677627,-0.001851181517460228,-0.00391106679535185,3.993761309195924e-09,-0.005171502293371324,-0.004341931194863139,6.192855063245639e-08,208585.65133493347,785996568.13434,-10.240000009536743,61.44000005722046
0.06392154349727966,0.04916123837340784,0.030401238909765045,0.026745432626655966,0.021460921332841873,0.01915590679653893,0.014611561077814493,0.010207700535621863,0.007249159306673137,0.08179068446223867,0.0,0.1519374282721482,0.25381824489241966,0.10717833404968358,0.3091317368550973,0.07288318543488925,0.050856637483479766,0.5211674555174453,0.0002587704673820496,0.0790709834416767,0.00022694058329475122,0.09008036530878678,0.0001784576963787263,0.11526746629858994,0.00016738468313631157,0.12276893653391571,0.0001499420670079712,0.13696843521020144,0.00014165934588981967,0.14413098005275463,0.00012372042502642962,0.16530812195910682,0.00010341255524374897,0.19597689509420593,8.714341930384734e-05,0.23756410023107197,-8.518318814234942e-07,0.0067869241437415,-0.0009276843360668722,-1.7481677584190035e-07,-0.004136216715232642,0.0029381079327977177,-0.0018644601210064525,-0.008025428488237752,2.483829100226883e-08,208496.75733260243,785996569.1583401,-9.215999960899353,61.44000005722046
0.06392680878268653,0.04914971638769466,0.030453466500351013,0.026817714828366798,0.021514291356007735,0.019151214474382994,0.014594660485062784,0.010221367508079721,0.007237637589789716,0.07478212032011888,0.0,0.16047960872981074,0.23817546194672942,0.10744375929229417,0.095625431949621,0.07279554164687764,0.4521846907411687,0.5647097300528422,0.0002587811803138555,0.07900213487611389,0.00022691416608678415,0.09009782132397798,0.00017861040273095587,0.11531127385360787,0.0001676107176772952,0.12241961258037806,0.0001501278941336504,0.13687671499877294,0.00014164718002242558,0.14271520323005676,0.00012364807638155448,0.16543806517319556,0.00010348370837026869,0.19859669915557085,8.707414857463798e-05,0.23761737362896057,-1.3300027511503588e-06,0.006900040899093499,7.569322057244817e-06,1.7983877550381179e-07,-0.0036218714880076205,-0.007304755733558439,0.0006812095684012687,0.00986474452854855,-6.178327053375141e-09,208406.04593519252,785996570.18234,-8.192000031471252,61.44000005722046
0.06390897156334858,0.049168583504080425,0.030443522837167846,0.02672970746923031,0.021463060963344636,0.019113007631489348,0.014585274807608477,0.010186766183927689,0.007200966689927423,0.08400312260603204,0.0,0.15209959100382758,0.2834475140038283,0.10719038020480878,0.17770555988832015,0.07274949844913772,0.4398153091430672,0.5395481988260139,0.0002587450166908149,0.07903730349063874,0.00022695541802024332,0.08997055344025676,0.00017858000404973054,0.11543649218289669,0.00016733543195020836,0.12254462262983874,0.0001499499591444091,0.1370499200632573,0.00014150113001973956,0.1434655853933468,0.00012360846313550522,0.16571307959259515,0.00010330765850802367,0.1987141517021925,8.685324278678241e-05,0.23802291076784365,-8.387266599248219e-07,0.005210579134588917,0.0017583517700928942,2.793681016868942e-08,-0.004539779046364716,-0.003596493544032581,-9.677785971141e-05,0.009268638574075658,-4.173877001327277e-07,208286.10369092703,785996571.2063401,-7.167999982833862,61.44000005722046
0.06400117118802699,0.0492241051104951,0.03030258424384572,0.02668259288728601,0.021448453303045078,0.01899453322301237,0.014476548930734561,0.010134162403071379,0.007202018560360532,0.1065311885754024,0.0,0.15138687118016103,0.2896983694956632,0.10711904694181502,0.20208050399176797,0.07221015796380896,0.22568105620146545,0.5685530840654232,0.0002589316190200581,0.0789974722924224,0.00022708583404582763,0.09006148208215742,0.00017816583804984264,0.11571893792663335,0.000167187972866829,0.12292049415891461,0.0001498995082873499,0.13692281478376353,0.00014106061415453765,0.14414282075376805,0.00012314889794603527,0.166000129817867,0.0001030350828995568,0.19751421840298397,8.685961199233289e-05,0.2376356932286337,-1.241610703889518e-06,0.006892111621062103,0.004276930229376336,-4.339825825914639e-07,-0.005068280715873652,4.691764424896818e-06,-0.004180778837570705,-0.0011883848224305766,-8.832116039499393e-08,208109.7834651156,785996572.23034,-6.144000053405762,61.44000005722046
0.06393205241444583,0.049260769708723035,0.03026111351843404,0.026661647107181347,0.02140415805261963,0.01887813829697297,0.01438238001769094,0.010142778955681792,0.007146505470702314,0.07282870950685627,0.0,0.06948526494359995,0.2897433956690237,0.1068884734819969,0.0942583297406061,0.07174128395252172,0.05053372532575143,0.6065435056090079,0.0002587918051499174,0.07897179839306098,0.00022717007621134334,0.08987067167187482,0.00017804659969643307,0.11543574093447753,0.00016712235633710776,0.12292455235692755,0.00014974212031724222,0.1371405941213644,0.0001406286031094386,0.14420418981566738,0.0001227495731426699,0.16672023331650707,0.00010308434514469678,0.19599751589252687,8.652425587489687e-05,0.2377918694320648,-1.4371735083819488e-06,0.00668852783940707,-2.7393546322911876e-06,-5.895426380851667e-07,-0.002417503691158772,-0.004261157844269038,-0.006323575747725036,-0.009178579190461065,-5.747017666337478e-07,207961.63399221317,785996573.25434,-5.120000004768372,61.44000005722046
0.06392475251123399,0.049190576995659936,0.030210935735616624,0.02675590267633252,0.021356185791502873,0.0188677599930279,0.0143720047723717,0.010107971904295127,0.007162215747415133,0.06744913051903029,0.0,0.15093229823322024,0.27479872381504755,0.10665480499936625,0.19167853217911965,0.0716915258347781,0.29646101423866,0.6140093624074454,0.0002587770969656142,0.07895700275763586,0.00022700575266462812,0.08987421245759498,0.00017789654390432417,0.11570828269771856,0.00016741742543567017,0.12270913643959412,0.00014957595992900512,0.13706281683643076,0.00014058902856124272,0.14475285463118123,0.0001227073698577959,0.16649417215374163,0.00010290177659440376,0.19791035665200168,8.66192879230652e-05,0.236969422086752,-2.1332364452710833e-06,0.004854616331315118,0.0021046272600964023,-3.5514620286043114e-08,-0.004354864983382079,2.517431089615374e-06,-0.008177860963210314,-4.932731536401451e-08,-2.005831189979229e-07,207979.49857236512,785996574.2783401,-4.0959999561309814,61.44000005722046
0.06397594287455438,0.049229341799650335,0.030185656703213274,0.02675277332304238,0.021325779704785254,0.018797567560377978,0.014341185823643403,0.010135394141903337,0.007118208626476184,0.035360521563837524,0.0,0.12025863413394272,0.3083330104771773,0.10650182369029708,0.19393582521214053,0.25817101223963906,0.0504931723084477,0.6462077057799854,0.00025888040510964013,0.07885323966747851,0.00022709383121249224,0.08995202157919532,0.00017782438550651387,0.11545360467699736,0.0001674076763917752,0.12274921577017987,0.00014946920781567081,0.13733675768711254,0.00014032725313723593,0.14506625589294636,0.00012256976094711082,0.16758193648389866,0.00010304486715680833,0.19643710464366146,8.635271207674628e-05,0.23763603393052404,-1.5445789858747744e-08,0.0034026827164515172,-1.8509808658245538e-06,-2.8392342030562186e-07,-0.00412920173196189,1.910125070884934e-06,1.9126442283985928e-08,-0.007184401550488892,4.2581779942204374e-07,207866.86522283495,785996575.30234,-3.072000026702881,61.44000005722046
0.06386595621077025,0.049212578135568286,0.0302426441405888,0.026803053510147192,0.021302870819938355,0.01882796203153588,0.014345363530432323,0.010201395371145453,0.00719884863216978,0.050325127972508786,0.0,0.15108260926689537,0.3099905517634363,0.10639133145598768,0.2404312260810864,0.31978610156842674,0.05082374198204447,0.6789780605545547,0.00025865779322481794,0.07890303741358687,0.00022705598361796482,0.08993070458738639,0.00017798938982267908,0.11571300662290868,0.0001675649092342823,0.12277968610443278,0.0001493902849192065,0.13727399096509962,0.00014044071333179357,0.1449488280238432,0.00012258755878030763,0.16771599094158723,0.00010337990964272169,0.19572404590109743,8.6840330269253e-05,0.2364862288651411,-4.750200349131261e-08,0.004343013864681184,0.00492558481974158,-5.782680123968722e-07,-0.005390609444465349,2.742732002257724e-06,-4.21979841824212e-07,-0.007262562098616169,4.337299356390784e-06,208061.47540792072,785996576.3263401,-2.0479999780654907,61.44000005722046
0.06395710249782005,0.04913715702234773,0.03022060722380744,0.026835531687878316,0.02134864843618015,0.01882264298438264,0.014312898703631663,0.01015632938715178,0.007216697350736197,0.024923627725145576,0.0,0.15097151942144527,0.2751993866388159,0.10661100426331999,0.09397929444246257,0.32634730660272865,0.050596811449555905,0.7252921728183971,0.00025884231527129964,0.07889823998017398,0.00022688223462322306,0.08996433401172188,0.00017792453140398905,0.1156253323054155,0.00016766641180005748,0.12274145767647986,0.0001495479071580847,0.1372448987165425,0.0001404216946992898,0.1443132959819298,0.00012244880848935624,0.1677628235966739,0.00010315069936362052,0.19663981683885545,8.694816085231951e-05,0.23644689288403334,-9.097662394592008e-08,0.004635041329571239,0.005056925629325921,-2.99189329996999e-07,-0.0025290627997763167,-0.004000143436350794,-1.6579911141807492e-07,-0.006546430320706323,-1.3237144932212269e-06,208035.16312472924,785996577.35034,-1.0240000486373901,61.44000005722046
0.06385968620822481,0.049127727173050556,0.030106062968035568,0.02689105099451642,0.021355845771420804,0.018842675578670077,0.01425004792392899,0.010146743335914008,0.007212505162077579,0.03568657594612834,0.0,0.07234853866051107,0.2960193745809509,0.1066430771228754,0.09406387803369681,0.3944720400135956,0.2915032821685711,0.629791495505374,0.0002586451273079294,0.07901935272746953,0.0002268587307062509,0.08991404698125789,0.00017758984960616846,0.11539260113831976,0.00016783975694711307,0.122654600047593,0.00014957229320373708,0.1371317277092132,0.00014049583481003694,0.1442446231844137,0.00012217967790163306,0.1680588819482821,0.00010309899755092939,0.19774870771637412,8.692289149071823e-05,0.23655689935750954,-1.492558189835805e-07,0.0024990800228256566,-1.959953326496685e-06,-2.669771257054152e-07,-0.001333859937331451,-0.0010637836543438387,2.1612006483097754e-10,-1.4077437496820649e-06,-2.266314902389622e-06,207995.29810765004,785996578.37434,0.0,61.44000005722046
0.06377901202090472,0.04906382596519245,0.03009768927695419,0.026954932802696237,0.02133919009678142,0.018860229236280043,0.014262620905445195,0.01012055146414366,0.007235569800240893,0.061523425737691186,0.0,0.06780885437175599,0.32319757779270486,0.10656278592243582,0.09414435281140639,0.4194817494351828,0.2918343101230028,0.6773071018068919,0.00025848167862937456,0.07915523769275752,0.0002267111256347941,0.08995024397108982,0.00017756517071566795,0.11530703046169385,0.0001680389352697165,0.12271970101408361,0.00014951457429736366,0.13718326315898222,0.00014056043158361628,0.14459395850781673,0.00012223357564011437,0.16822430934448282,0.00010296604820600965,0.1983104181220925,8.706187367197751e-05,0.2370245398441851,-7.072551305551467e-08,0.002466190752498258,-2.3881171024626753e-06,7.55583782647918e-09,-0.0022617867687912798,0.0016857018932497478,-1.2172260533097305e-07,0.002045343705429943,-4.310940965116743e-06,208051.36167982154,785996579.3983401,1.0240000486373901,61.44000005722046
0.06390154721903527,0.049033446247947296,0.03008616481283331,0.027014660286348212,0.02139367641115726,0.018890647580894274,0.014285661490895347,0.010152221662400178,0.0072565135008061344,0.05735496366621789,0.0,0.029708757740397464,0.3123287639944333,0.10683585864846917,0.09429766980548455,0.37082856473790465,0.05058197917612395,0.6973053432680171,0.0002587298019989255,0.0790206344398711,0.000226640478282597,0.08994728272208212,0.00017753116886168598,0.11528504080432504,0.00016822505533063987,0.12266131878348803,0.00014970541008909978,0.13672151420204653,0.00014067379695952608,0.14437785773852263,0.00012233224187474658,0.16755687382923404,0.00010313294516044733,0.1961729942859007,8.718773866736106e-05,0.23573959158270727,2.2052313993546782e-08,0.0014606783107267121,-1.7132917907281585e-06,-1.9385930520435746e-07,-0.0023591631112157103,0.0012787776633373736,-1.9719272605947119e-07,-0.009745692943083077,3.425503882803077e-06,208083.50260106617,785996580.42234,2.0479999780654907,61.44000005722046
0.06384083817157096,0.049050208982919306,0.03006103330287096,0.027002091916933695,0.02144273141474673,0.018948060234896133,0.01430242062304386,0.010146745719387385,0.007255445520109308,0.03445913369266222,0.0,0.059071755500266575,0.31980039670596233,0.1070761240152817,0.09457941166787398,0.31537963723272694,0.28106965211310675,0.5967626841306638,0.00025860697178703884,0.07907204263337264,0.00022667920065991965,0.09002900806784772,0.00017745703580156734,0.11536374547611047,0.00016818592563691884,0.12293070129688687,0.00014987594210456645,0.1365682341117038,0.00014088732053321444,0.14433395751632527,0.0001224039692320766,0.167313326309486,0.00010309902176896267,0.1978101705570444,8.71811998526613e-05,0.23515102962945222,-2.1530423246227112e-07,0.0014046307378768517,-2.9193116679509417e-06,-2.490518231348583e-07,-0.0007834013243299159,0.003343557393158187,-1.1377021141446744e-07,-1.6870862840189408e-06,9.597678553028656e-09,208168.07305649697,785996581.4463401,3.072000026702881,61.44000005722046
0.06384398713383378,0.04908373069060616,0.030112319517743784,0.027097408687388212,0.02144408453127407,0.018961754014240915,0.014342211100478707,0.01019201887967328,0.007278491529293896,0.02933155923889932,0.0,0.12345385968403563,0.2897580926422557,0.10709183195911516,0.09464996874009317,0.3044621377347872,0.05078038408030228,0.5801483242219839,0.00025861336230927805,0.07907779462349682,0.00022675671484794838,0.09002556917589814,0.00017760821662674491,0.11531286823602475,0.00016848247355889074,0.12265762316208015,0.0001498825825453498,0.13634650735009418,0.00014093818730236357,0.14435288264444515,0.00012257404698565175,0.16718017550855535,0.00010333435810694964,0.19564630881977738,8.7319547407945e-05,0.23523598935798204,-2.7156696679449345e-07,0.0016102166688803583,-1.3103251658078141e-06,-2.390532501926323e-08,-0.003445846432783669,0.0025906230416918087,-9.706729899322439e-07,-0.00926189639571709,1.8219479919229406e-08,208391.01339742975,785996582.47034,4.0959999561309814,61.44000005722046
0.0638795645020159,0.04916753651159113,0.030148973291460414,0.027165504180033124,0.02153193813259471,0.018956764293391784,0.014433342834064241,0.010222400321931792,0.007274300321405978,0.0017404964397301477,0.0,0.1713817368341804,0.21658350381499875,0.10752731895914608,0.0,0.27696088462499063,0.05093252448513859,0.5518668938647127,0.00025868532821471727,0.07905279268926135,0.00022695071745223663,0.08997877857145173,0.00017771624658284834,0.11521307972605502,0.0001686940493856901,0.12237695044395412,0.000150188257664475,0.13609755048396474,0.00014092017042284183,0.14400849871312146,0.00012296282642365957,0.1663320027657335,0.0001034882977176746,0.19559891563815807,8.729439732228226e-05,0.23535092157727022,-1.8046762151345785e-08,0.0026475841882914923,3.3653347761410337e-06,1.298771244335909e-07,-0.002179890753034199,0.0010586736746333652,-1.1422132341230667e-06,-0.009295995195329351,3.3856766084778987e-08,208610.1814042029,785996583.4943401,5.120000004768372,61.44000005722046
0.06387332710186085,0.049231438005152756,0.030161538917238804,0.027221074872820245,0.02155575289421906,0.019058873020892573,0.014518201548618876,0.010266388666188946,0.0072701063341300935,0.010818070630170044,0.0,0.15070885263961156,0.19870509759412158,0.10763846569865983,0.09512779788290303,0.330931388086245,0.05115196728660461,0.4376868343126359,0.00025867279567852816,0.07906077457416799,0.00022709745784495872,0.08981719047123621,0.0001777532621730188,0.11494761806534287,0.00016886665841989024,0.12241068285696159,0.00015026996192592598,0.136132230515867,0.00014129926405055256,0.14418845754482404,0.00012332379305689454,0.16517290403728604,0.0001037102512823101,0.19515080068265836,8.726920662660365e-05,0.23487340743464036,-3.555999438289991e-07,0.0009572262560579223,-1.0738402465412938e-05,4.764820710332784e-06,0.00020097977306600938,0.005587077290002638,-8.478219997114333e-07,-0.0088537411008775,-5.476464691797725e-06,208766.1729311257,785996584.5183401,6.144000053405762,61.44000005722046
0.06384083541399128,0.04927019788796855,0.03004839160952885,0.027222587805396898,0.021587926957374475,0.019194808945438385,0.014665899217639984,0.010291252483090232,0.007263814678049236,0.03619875324928247,0.0,0.17264307067918053,0.13602536663905868,0.1077911260375018,0.09580143265931418,0.27178094270123576,0.2707731190784599,0.4853072220040932,0.000258606960616612,0.07913837298575999,0.0002271867372830971,0.08980075941175313,0.00017741950928113476,0.11533788450299498,0.00016887464820027328,0.12207110420167104,0.00015038155325632766,0.13629559310095482,0.00014180363311175738,0.14382788545802713,0.00012394947123216921,0.16426258756000212,0.00010383028744186357,0.19628817802876222,8.723139883193104e-05,0.23505244223387664,-1.920363852512002e-07,0.00019782755284507468,4.096627219888001e-06,-0.004685402129680075,0.0026709404677719116,0.007944510404831493,-1.1962127110244432e-06,1.8147781089337698e-07,1.2557075836953623e-07,208958.6934508124,785996585.54234,7.167999982833862,61.44000005722046
