dur,imx,imy,ndets,solid_angle,timeID,time,A,Epeak,gamma,nllh,bkg_nllh,TS
1.024,0.92,-0.88,415,391.8573640290476,1024,785996578.37434,0.03145959771790925,162.09875748879094,-0.1,62.07721553222517,117.00172863856872,10.480888617511738
1.024,0.92,-0.88,415,391.8573640290476,12801024,785996579.65434,0.033418139726649865,178.2656597230718,-0.1,62.97798222368234,154.98054478907898,13.564848879762474
1.024,0.92,-0.88,415,391.8573640290476,15361024,785996579.9103401,0.031100314520978473,178.84148730812336,-0.1,68.29224025551285,150.8409118557656,12.84902109892055
1.024,0.92,-0.88,415,391.8573640290476,17921024,785996580.1663401,0.028513355673837726,181.56819331438044,-0.1,63.81529555150499,135.5864029268914,11.980910430796685
1.024,0.92,-0.88,415,391.8573640290476,23041024,785996580.6783401,0.008920034567732067,234.75584429621583,0.5860313600461223,64.21099959612906,88.93404696436626,7.031791715947963
1.024,0.92,-0.88,415,391.8573640290476,25601024,785996580.93434,0.003615255035490028,1000.0,1.144566592932877,60.104630500761274,80.08159968014485,6.320912778924192
1.024,0.92,-0.88,415,391.8573640290476,74241024,785996585.7983401,0.003916955314201552,1000.0,1.3337673329784872,64.704525335362,84.85363941280022,6.34808854340237
1.024,0.92,-0.88,415,391.8573640290476,76801024,785996586.05434,0.007842352774377042,236.89326742296262,0.5558053341954875,63.062368260670425,83.06910943539788,6.32562110384861
1.024,0.92,-0.88,415,391.8573640290476,79361024,785996586.31034,0.003455960014419126,1000.0,1.1036126265287374,62.745202206408095,81.96216886431537,6.19951073197027
1.024,0.92,-0.88,415,391.8573640290476,89601024,785996587.3343401,0.017656812842224368,171.21791672286335,-0.1,61.98194592598258,83.7406513909962,6.596772766287107
1.024,0.92,-0.88,415,391.8573640290476,92161024,785996587.59034,0.02565995111661145,147.06748935723866,-0.1,64.13618287907391,89.53186296201282,7.126805747730032
1.024,0.92,-0.88,415,391.8573640290476,81921024,785996586.5663401,0.006727441292004695,298.3207245132539,-0.1,64.7557635680931,85.68482326540888,6.469785111936219
2.048,0.92,-0.88,415,391.8573640290476,-81922048,785996570.18234,0.0016372224928111409,1000.0,0.9025361997112994,72.25267690831386,82.19052097354779,4.458215801244694
2.048,0.92,-0.88,415,391.8573640290476,-56322048,785996572.7423401,0.0011569716102631774,1000.0,0.552834438161679,68.55173128680903,76.33374473453385,3.945126980903104
2.048,0.92,-0.88,415,391.8573640290476,-51202048,785996573.25434,0.0006487128176405438,1000.0,-0.1,64.80744168574569,71.13198507668749,3.5565554658803786
2.048,0.92,-0.88,415,391.8573640290476,2048,785996578.37434,0.030956243014220237,171.56428993985782,-0.1,69.48916299731654,201.32281287882358,16.23783543958412
2.048,0.92,-0.88,415,391.8573640290476,-5122048,785996577.8623401,0.03163328150559134,162.4693567951056,-0.1,71.39566004734124,180.78445623169983,14.791132220648871
2.048,0.92,-0.88,415,391.8573640290476,-10242048,785996577.35034,0.025747392256645723,163.49083339464423,-0.1,69.35491163227063,146.2086602453065,12.397882771911975
2.048,0.92,-0.88,415,391.8573640290476,10242048,785996579.3983401,0.024751078503808734,190.56645087386514,-0.05349309209267045,68.37136957326182,197.57291406635147,16.07492111912775
2.048,0.92,-0.88,415,391.8573640290476,5122048,785996578.88634,0.032209585241932674,170.8116704934801,-0.1,68.14492582939604,210.84410052115896,16.89373698692879
2.048,0.92,-0.88,415,391.8573640290476,15362048,785996579.9103401,0.016768255107180795,207.22577108732648,0.05786136486400946,68.96480220805674,156.59091779380154,13.238286564789629
2.048,0.92,-0.88,415,391.8573640290476,81922048,785996586.5663401,0.013194314284199402,203.42374257976618,-0.1,71.58269201504353,117.54499964503219,9.587732540073139
2.048,0.92,-0.88,415,391.8573640290476,76802048,785996586.05434,0.013588433249970566,182.89970535823676,-0.0026828560768459,72.32623704170837,108.16914408670823,8.46674755086035
2.048,0.92,-0.88,415,391.8573640290476,71682048,785996585.54234,0.0026849196710346584,670.7812249238978,0.6418695676487486,67.62539631667207,92.7978440035869,7.095413685883979
4.096,0.92,-0.88,415,391.8573640290476,-51204096,785996573.25434,0.0012751278561426089,1000.0,0.9648998647905,74.13819266111268,86.04727648933988,4.880386015107247
4.096,0.92,-0.88,415,391.8573640290476,-71684096,785996571.2063401,0.0015718183155091668,1000.0,1.306208070341714,80.49628759786593,93.7432969993755,5.147234092502414
4.096,0.92,-0.88,415,391.8573640290476,-61444096,785996572.23034,0.0012156425052638046,1000.0,0.9402988630942141,73.60550215944137,84.81959622099873,4.735840804241072
4.096,0.92,-0.88,415,391.8573640290476,-10244096,785996577.35034,0.025751531178265796,177.0272751354279,-0.1,76.45376731545305,279.90488159743455,20.17181768120967
4.096,0.92,-0.88,415,391.8573640290476,4096,785996578.37434,0.016929987994347036,201.49828162707243,0.02300390625784293,77.73392625794229,229.32925836577374,17.41237101074012
4.096,0.92,-0.88,415,391.8573640290476,-20484096,785996576.3263401,0.024458932312572613,161.82971275256577,-0.1,74.30894322800987,205.60064586577386,16.2044254842783
4.096,0.92,-0.88,415,391.8573640290476,61444096,785996584.5183401,0.011968453722737946,166.7315362227368,-0.1,80.03787458808696,115.4627738565303,8.417232237314513
4.096,0.92,-0.88,415,391.8573640290476,71684096,785996585.54234,0.006886554191983317,224.36814764278088,-0.1,75.68935573143528,110.5296802375698,8.347493576653356
4.096,0.92,-0.88,415,391.8573640290476,51204096,785996583.4943401,0.008793329906023325,150.90067473765748,-0.1,72.67701502463058,85.40747519017803,5.045881521706084
8.192,0.92,-0.88,415,391.8573640290476,-40968192,785996574.2783401,0.014136551962187454,189.2138727084747,-0.07939954979486318,83.83673796898987,239.5908933092709,17.649598031699252
8.192,0.92,-0.88,415,391.8573640290476,-20488192,785996576.3263401,0.012814565669096346,192.67560454960486,-0.1,86.04832646937841,217.74901338353814,16.229644907647224
8.192,0.92,-0.88,415,391.8573640290476,8192,785996578.37434,0.009936990928352173,200.9538180291094,0.011144656168790876,83.36085242620504,184.88725336781698,14.249659711137802
16.384,0.92,-0.88,415,391.8573640290476,-409616384,785996574.2783401,0.009373934708288486,196.44793274686825,-0.1,91.13663228336952,245.39507537030346,17.564648763179633
16.384,0.92,-0.88,415,391.8573640290476,-819216384,785996570.18234,0.005405351885384315,247.42913509217013,0.44234334383234475,92.40379922619931,235.56650489710844,16.9211527781596
0.256,-1.72,0.72,341,301.1154766425173,-76160256,785996570.75834,0.004969768169567018,1000.0,2.1,47.06932254172141,51.176790366084106,2.8661709036143304
0.256,-1.72,0.72,341,301.1154766425173,-76800256,785996570.6943401,0.005790236169244428,1000.0,2.1,45.02451889629387,50.75860902152914,3.3864701756357665
0.256,-1.72,0.72,341,301.1154766425173,-67840256,785996571.59034,0.2185908701002608,68.92836576067631,-0.1,50.079946393100855,55.07493317583228,3.160691944094338
0.256,-1.72,0.72,341,301.1154766425173,-67200256,785996571.65434,0.0939084089948695,84.16580834062059,-0.1,50.488794416475635,53.05349711815921,2.2648190663642747
0.256,-1.72,0.72,341,301.1154766425173,-16000256,785996576.77434,0.05956244531596858,113.06951375481687,-0.1,55.458235154299445,59.84835657659138,2.9631474557611654
0.256,-1.72,0.72,341,301.1154766425173,-15360256,785996576.83834,0.005713803294432149,215.15979978153993,1.3589971944554544,52.61925338469614,54.76514450148676,2.0716617082866704
0.256,-1.72,0.72,341,301.1154766425173,-11520256,785996577.2223401,0.017750940505799638,217.0437088417974,-0.1,45.31504324572879,53.00422407910382,3.921525425998162
0.256,-1.72,0.72,341,301.1154766425173,-12160256,785996577.1583401,0.004780095492322268,1000.0,1.2280223600253541,45.38095494003878,50.48626085458784,3.1954047989414622
0.256,-1.72,0.72,341,301.1154766425173,-14720256,785996576.90234,0.004357042741500596,325.9446130837051,-0.1,51.590058751386294,53.232248571377056,1.8122857500906207
0.256,-1.72,0.72,341,301.1154766425173,-1280256,785996578.24634,0.08430264697364699,121.68204650551219,-0.1,50.913674834865546,63.80818160179996,5.078288445319823
0.256,-1.72,0.72,341,301.1154766425173,-1920256,785996578.18234,0.09337386976961252,119.88439130029259,-0.1,47.57950586355171,63.15700256387869,5.5816658266734285
0.256,-1.72,0.72,341,301.1154766425173,-640256,785996578.31034,0.010278690897542402,646.2494601760926,1.3226767258197711,47.76112611826406,65.38658819939535,5.937248871511331
0.256,-1.72,0.72,341,301.1154766425173,1280256,785996578.5023401,0.012137297630884501,332.8822313676745,-0.1,47.23023714102525,61.53647818616582,5.349063664818465
0.256,-1.72,0.72,341,301.1154766425173,8960256,785996579.2703401,0.08513575103335475,124.24832453389465,-0.1,46.55932945830999,62.94005325113884,5.723761663945985
0.256,-1.72,0.72,341,301.1154766425173,640256,785996578.4383401,0.004607319490124171,735.4759149029107,-0.1,50.22535753732954,65.73981163018973,5.570359789611474
0.256,-1.72,0.72,341,301.1154766425173,14720256,785996579.8463401,0.10668408245863176,133.78213077668687,-0.1,50.509468908367474,83.51557924154346,8.124790499843794
0.256,-1.72,0.72,341,301.1154766425173,14080256,785996579.78234,0.08209169779667609,143.08836344723855,-0.1,49.511464098534105,76.11269839424673,7.294002234125327
0.256,-1.72,0.72,341,301.1154766425173,18560256,785996580.23034,0.04159835838543344,230.30120809482602,-0.1,58.921038421036535,110.4894523230066,10.155630349906406
0.256,-1.72,0.72,341,301.1154766425173,19840256,785996580.35834,0.01850959079458868,330.52329406260895,-0.1,51.22181846595966,83.39569366392361,8.021704955676686
0.256,-1.72,0.72,341,301.1154766425173,19200256,785996580.29434,0.018651633236338224,353.9181002785741,-0.1,54.51250545840482,96.34895449871233,9.147289111021639
0.256,-1.72,0.72,341,301.1154766425173,21120256,785996580.48634,0.04951852706706106,156.6575300394091,-0.01286596173339236,49.520744457049105,66.54416115130697,5.8349664427926
0.256,-1.72,0.72,341,301.1154766425173,21760256,785996580.55034,0.055674391614695215,147.30577217993886,-0.1,48.04254331878266,63.46224075928395,5.553322868427746
0.256,-1.72,0.72,341,301.1154766425173,22400256,785996580.6143401,0.05385797079550868,153.6570157355169,-0.1,50.71365064833662,68.18631097179356,5.9114567279913235
0.256,-1.72,0.72,341,301.1154766425173,28160256,785996581.19034,0.0017692475560039758,1000.0,-0.1,45.09508452203768,49.35081001496721,2.9174391143362457
0.256,-1.72,0.72,341,301.1154766425173,27520256,785996581.12634,0.003898716740548036,491.68314684815107,-0.09115900008538584,47.359800519444185,51.55801215650847,2.8976582397047044
0.256,-1.72,0.72,341,301.1154766425173,28800256,785996581.25434,0.0017360345507534001,1000.0,-0.1,44.060218699954916,48.39861490400313,2.9456395584145105
0.256,-1.72,0.72,341,301.1154766425173,46720256,785996583.0463401,0.0003352574770826197,1000.0,-0.1,49.14592595479398,49.30089248306777,0.5567163160421815
0.256,-1.72,0.72,341,301.1154766425173,47360256,785996583.11034,0.0069748670062032515,233.46982259924863,-0.1,47.120803905693634,48.634404305668234,1.7398852835601544
0.256,-1.72,0.72,341,301.1154766425173,81280256,785996586.5023401,0.0064539258415247875,628.6907482043196,1.2877186960991052,47.9805029293888,54.84523169697825,3.7053282628100455
0.256,-1.72,0.72,341,301.1154766425173,80640256,785996586.4383401,0.0034855628689323135,1000.0,0.8830363378146876,48.15813456018931,52.03796029045783,2.785615095546591
0.256,-1.72,0.72,341,301.1154766425173,78720256,785996586.24634,0.006774447541586448,1000.0,1.577638879422763,49.26836025902094,56.85465622751735,3.8952011420455337
0.256,-1.72,0.72,341,301.1154766425173,81920256,785996586.5663401,0.008162954114822289,523.6270145425875,0.9134212983761487,45.260242591198924,56.926982759335296,4.8304741316223545
0.256,-1.72,0.72,341,301.1154766425173,82560256,785996586.6303401,0.007947838719491663,471.83871341428096,0.4908149805888986,45.39247706633674,57.05149063734554,4.828874314166564
0.256,-1.72,0.72,341,301.1154766425173,90240256,785996587.3983401,0.11155356295192062,102.40310082690712,-0.1,47.310051563281895,58.62924395442062,4.75798116665855
0.256,-1.72,0.72,341,301.1154766425173,90880256,785996587.4623401,0.09709752365645112,108.54816161765598,-0.1,46.11344365650843,56.881415177297285,4.640683467074404
0.256,-1.72,0.72,341,301.1154766425173,96000256,785996587.9743401,0.08532730664751821,113.9904790669464,-0.1,53.401000321759405,63.47729572972244,4.48916371008299
0.512,-1.72,0.72,341,301.1154766425173,-79360512,785996570.4383401,0.0014130152509877248,1000.0,-0.1,52.84811075054121,58.60100964819752,3.3920197221290764
0.512,-1.72,0.72,341,301.1154766425173,-70400512,785996571.3343401,0.002848114341402176,1000.0,1.2767379993291792,55.66870622023501,58.93679012346383,2.556593007589914
0.512,-1.72,0.72,341,301.1154766425173,-67840512,785996571.59034,0.003168794153450399,1000.0,1.6658912416180458,60.605582706040636,63.61518464623578,2.4534065868482324
0.512,-1.72,0.72,341,301.1154766425173,-40960512,785996574.2783401,0.0040935151027827405,1000.0,1.7651248386601446,54.575779208665274,59.66976542492742,3.1918603403852575
0.512,-1.72,0.72,341,301.1154766425173,-39680512,785996574.40634,0.014025034241960265,198.22660160328653,-0.1,51.838796159728645,58.215629594908194,3.5712276419123854
0.512,-1.72,0.72,341,301.1154766425173,-15360512,785996576.83834,0.0033428447487469297,1000.0,1.3145792320533134,57.5576123890907,61.89559621765078,2.945499559857403
0.512,-1.72,0.72,341,301.1154766425173,-14080512,785996576.9663401,0.002750851869710205,507.3909124866272,0.004058844134423487,52.60392547881966,56.96720660629299,2.954075533046956
0.512,-1.72,0.72,341,301.1154766425173,-12800512,785996577.0943401,0.004943961286054953,388.74836642394354,1.5079049970924188,49.73116540779549,55.88864779987062,3.5092684115282866
0.512,-1.72,0.72,341,301.1154766425173,-1280512,785996578.24634,0.015830728399775177,257.57627840996463,0.6749626695222615,60.26971267680352,87.91820447244899,7.43619416040833
0.512,-1.72,0.72,341,301.1154766425173,-2560512,785996578.11834,0.011160726565820994,361.14083573426996,0.49876239065002276,55.726619495796086,83.679075018469,7.476958676182839
0.512,-1.72,0.72,341,301.1154766425173,-5120512,785996577.8623401,0.07135158831775532,124.33772030822139,-0.1,58.7114720669487,80.14746643298338,6.5476704813291695
0.512,-1.72,0.72,341,301.1154766425173,1280512,785996578.5023401,0.019640009478879162,244.22565567733423,-0.1,56.48324644750901,84.32775299114844,7.462507158273207
0.512,-1.72,0.72,341,301.1154766425173,19200512,785996580.29434,0.0333193916502498,216.0172070340159,-0.1,60.631229541071264,112.63750012766184,10.198653890253416
0.512,-1.72,0.72,341,301.1154766425173,16640512,785996580.0383401,0.03279590990844713,217.98291076683694,-0.1,64.00225390504477,116.27457210853119,10.224707155071624
0.512,-1.72,0.72,341,301.1154766425173,17920512,785996580.1663401,0.04168252333627042,187.86928284685152,-0.1,62.1762882081436,109.5828681444024,9.737204931217047
0.512,-1.72,0.72,341,301.1154766425173,21760512,785996580.55034,0.05373515760971009,147.1551129675198,-0.1,58.27162839998991,84.89746893754625,7.297374944122899
0.512,-1.72,0.72,341,301.1154766425173,25600512,785996580.93434,0.0068196933133395496,917.6991527530002,1.332640378659753,57.72311889024694,74.78431971523422,5.8414383203090114
0.512,-1.72,0.72,341,301.1154766425173,23040512,785996580.6783401,0.026570798860855463,196.3647180925906,-0.1,60.288598507269995,81.70685259923488,6.544960518133762
0.512,-1.72,0.72,341,301.1154766425173,44800512,785996582.8543401,0.0015990694589204505,1000.0,1.5661447020823491,54.240900107559185,55.086068889062545,1.3001298254431062
0.512,-1.72,0.72,341,301.1154766425173,43520512,785996582.72634,0.0008459631633541891,1000.0,-0.1,55.127201469448394,57.14384214321888,2.0083031015115664
0.512,-1.72,0.72,341,301.1154766425173,52480512,785996583.6223401,0.0015422150724721097,1000.0,1.3306248534531493,54.47909369961537,55.44330639636613,1.3886775700289564
0.512,-1.72,0.72,341,301.1154766425173,79360512,785996586.31034,0.0058095757123189365,1000.0,1.3482897080850575,52.16327302254838,64.92816925371984,5.052701501409214
0.512,-1.72,0.72,341,301.1154766425173,78080512,785996586.18234,0.004567860548309767,1000.0,1.060796504696615,54.865072642936525,65.62678504338584,4.63933452134017
0.512,-1.72,0.72,341,301.1154766425173,81920512,785996586.5663401,0.013504274910649023,248.87600295141863,-0.1,52.995215572117225,67.10521444253341,5.312249781479817
0.512,-1.72,0.72,341,301.1154766425173,90880512,785996587.4623401,0.042163428963144345,134.71918701068103,-0.06978564827367743,52.08004872595886,63.860667816301316,4.853991983994711
0.512,-1.72,0.72,341,301.1154766425173,89600512,785996587.3343401,0.04470912757297951,137.36890585797872,-0.1,53.45313165959095,67.75530405396213,5.348302982137639
0.512,-1.72,0.72,341,301.1154766425173,93440512,785996587.71834,0.03889338736312546,139.37100936859036,-0.1,56.666738307194294,67.65590814813146,4.688106193536398
0.512,-1.72,0.72,341,301.1154766425173,94720512,785996587.8463401,0.00760581975818471,252.1923985852925,0.9036975131404579,55.31443182372243,62.37314036440955,3.7573151426749183
0.512,-1.72,0.72,341,301.1154766425173,96000512,785996587.9743401,0.034137133792759046,151.97684271127528,-0.1,56.74668241454273,69.11986632865793,4.974572125141056
1.024,-1.72,0.72,341,301.1154766425173,-84481024,785996569.9263401,0.0011370323135955344,960.5217024731373,-0.1,59.7568120105434,66.50772803060038,3.674483914798642
1.024,-1.72,0.72,341,301.1154766425173,-43521024,785996574.02234,0.00924216867768723,151.262602092748,-0.1,57.995820381755784,59.8037888945128,1.901561733290305
1.024,-1.72,0.72,341,301.1154766425173,-46081024,785996573.76634,0.0019947875620255667,793.8023118925046,1.3040347535571424,57.81597877100562,60.84645229817763,2.4618990747681
1.024,-1.72,0.72,341,301.1154766425173,-40961024,785996574.2783401,0.0009739385288813747,887.7135209188074,-0.1,58.98173416724859,63.226687684588235,2.913744504015287
1.024,-1.72,0.72,341,301.1154766425173,-5121024,785996577.8623401,0.03729346880136447,167.66406486959232,-0.1,68.38878522885807,113.3867488510323,9.486618325006464
1.024,-1.72,0.72,341,301.1154766425173,-2561024,785996578.11834,0.029594307473212286,192.07820650774346,-0.1,65.46154765480708,114.90950286359325,9.944642297115182
1.024,-1.72,0.72,341,301.1154766425173,1024,785996578.37434,0.04223980347843485,160.79898935147574,-0.1,61.758461864765174,110.15069294116728,9.837909440160761
1.024,-1.72,0.72,341,301.1154766425173,12801024,785996579.65434,0.03501933425582856,199.27398437632135,-0.1,68.69757210884586,150.9017400044876,12.822181397534644
1.024,-1.72,0.72,341,301.1154766425173,15361024,785996579.9103401,0.037730909270600445,185.99142120641804,-0.1,70.66028448131,145.7492288747789,12.25470884137758
1.024,-1.72,0.72,341,301.1154766425173,17921024,785996580.1663401,0.033837209599849004,191.68266018259607,-0.1,69.58086183752874,135.29945331646638,11.464605660809939
1.024,-1.72,0.72,341,301.1154766425173,23041024,785996580.6783401,0.009419000306433101,273.48006626108986,0.7011040928379756,66.08513506358005,88.22616907274036,6.654477291141703
1.024,-1.72,0.72,341,301.1154766425173,25601024,785996580.93434,0.004184644265379286,1000.0,1.0246774473421822,65.30812019220542,84.06426618279428,6.124727910787362
1.024,-1.72,0.72,341,301.1154766425173,74241024,785996585.7983401,0.005599430449360772,1000.0,1.5883001424507166,61.088263911365246,80.99134637814527,6.309212703147679
1.024,-1.72,0.72,341,301.1154766425173,76801024,785996586.05434,0.008884125353422591,248.07595546805481,0.8933911394546705,59.033592064109826,77.87611485985407,6.13881467316684
1.024,-1.72,0.72,341,301.1154766425173,79361024,785996586.31034,0.004792333273396995,1000.0,1.3251922503380476,59.615314897796694,78.02496424185618,6.067890794017224
1.024,-1.72,0.72,341,301.1154766425173,89601024,785996587.3343401,0.03279325612057728,148.71020319369453,-0.1,63.032934470212965,84.00908562596645,6.477059696460036
1.024,-1.72,0.72,341,301.1154766425173,92161024,785996587.59034,0.028230660425112148,155.95693105606492,0.01135053511075104,63.790103684562354,85.64505255219329,6.611346136397782
1.024,-1.72,0.72,341,301.1154766425173,81921024,785996586.5663401,0.011663619448812784,230.03079763995015,0.4180572036415083,61.365737848776575,82.67570316589274,6.5283941849609795
2.048,-1.72,0.72,341,301.1154766425173,-81922048,785996570.18234,0.0009352803794851791,1000.0,-0.1,71.54551542601654,80.91714104059758,4.329347667855066
2.048,-1.72,0.72,341,301.1154766425173,-56322048,785996572.7423401,0.0008260710705273521,1000.0,-0.1,68.78165080470177,76.27845345183395,3.8721577052419196
2.048,-1.72,0.72,341,301.1154766425173,-51202048,785996573.25434,0.0007339249620318235,1000.0,-0.1,64.54417156672919,70.56696377865237,3.470674923389736
2.048,-1.72,0.72,341,301.1154766425173,2048,785996578.37434,0.03234909848491698,190.34265237820404,-0.1,73.98245656646195,190.35443781665072,15.255948430051065
2.048,-1.72,0.72,341,301.1154766425173,-5122048,785996577.8623401,0.03684797235438234,172.6310948235258,-0.1,77.87114893227758,175.44883840215957,13.969802394442235
2.048,-1.72,0.72,341,301.1154766425173,-10242048,785996577.35034,0.04130372935117502,150.96146866090928,-0.1,71.86228358399617,143.82231926283916,11.996669177637848
2.048,-1.72,0.72,341,301.1154766425173,10242048,785996579.3983401,0.025657732514631326,216.84714166767452,-0.1,77.91394142714032,194.90141195824694,15.296239441843648
2.048,-1.72,0.72,341,301.1154766425173,5122048,785996578.88634,0.03544423451253198,185.57272046686353,-0.1,75.93929487747886,203.64812250946244,15.981791365925384
2.048,-1.72,0.72,341,301.1154766425173,15362048,785996579.9103401,0.019568124358141925,226.383022125194,-0.1,76.09527608653266,156.14431095567366,12.652986593618204
2.048,-1.72,0.72,341,301.1154766425173,81922048,785996586.5663401,0.021841510112504424,178.95983640747957,-0.038634520945328175,67.70860037727255,111.31329398302053,9.338596640368186
2.048,-1.72,0.72,341,301.1154766425173,76802048,785996586.05434,0.009444412902293906,208.78760206343466,1.0217811553476157,66.92163467156377,101.7099035492997,8.341255166668375
2.048,-1.72,0.72,341,301.1154766425173,71682048,785996585.54234,0.00419915741797068,1000.0,1.422408435896902,62.89929046487888,89.10334296922409,7.239344238858269
4.096,-1.72,0.72,341,301.1154766425173,-51204096,785996573.25434,0.0008820833472053153,1000.0,0.19930093620289493,76.10962859340044,86.50778440349634,4.560297317082714
4.096,-1.72,0.72,341,301.1154766425173,-71684096,785996571.2063401,0.0007182808930411776,1000.0,-0.1,77.93155882676953,88.9851639091623,4.701830512128816
4.096,-1.72,0.72,341,301.1154766425173,-61444096,785996572.23034,0.0010388769765410893,1000.0,0.4554952129427637,73.80475571566836,83.78887536056834,4.468583588767245
4.096,-1.72,0.72,341,301.1154766425173,-10244096,785996577.35034,0.030791872253579215,185.28251786956665,-0.1,90.41546517641319,277.05909758751716,19.32064348882324
4.096,-1.72,0.72,341,301.1154766425173,4096,785996578.37434,0.01739603781782928,232.41544481491175,-0.1,87.40771240674775,224.21623079862852,16.541373485408084
4.096,-1.72,0.72,341,301.1154766425173,-20484096,785996576.3263401,0.025831453908147988,179.9183288875596,-0.1,85.81173498230956,202.7599172863405,15.293670736878767
4.096,-1.72,0.72,341,301.1154766425173,61444096,785996584.5183401,0.015343881443103707,148.7366576804042,0.3485622413679683,75.62130919109515,110.22820278967222,8.31948238757401
4.096,-1.72,0.72,341,301.1154766425173,71684096,785996585.54234,0.010028268895634329,210.64507370290994,-0.1,70.90981721824,103.53310624279615,8.077535394482176
4.096,-1.72,0.72,341,301.1154766425173,51204096,785996583.4943401,0.026058757592625364,108.42868346845657,-0.020461676430486592,70.11804500475434,84.54107628006392,5.370853056137281
8.192,-1.72,0.72,341,301.1154766425173,-40968192,785996574.2783401,0.013292846039322792,224.8718711777855,-0.1,97.9748577885043,237.8952910203479,16.728444830996313
8.192,-1.72,0.72,341,301.1154766425173,-20488192,785996576.3263401,0.012701250533217448,219.66566123431255,-0.1,96.76965882429198,215.87309445084122,15.433951900051344
8.192,-1.72,0.72,341,301.1154766425173,8192,785996578.37434,0.010076121891282748,223.6277909006877,0.12366497710422542,85.73955233746668,177.53642100202487,13.549676650352819
16.384,-1.72,0.72,341,301.1154766425173,-409616384,785996574.2783401,0.009558159002295395,221.38243387038693,-0.1,98.36279858808713,237.86138400037564,16.703208399124314
16.384,-1.72,0.72,341,301.1154766425173,-819216384,785996570.18234,0.005460145446908329,299.6521943924817,0.3784841906608016,103.73355325703429,232.05037856731414,16.01978934382596
0.256,-0.46,-0.8,2037,2035.9417081552665,-76160256,785996570.75834,0.003587121346520964,336.7070095732479,0.3567662032526732,56.84918939309911,60.150896099439834,2.5697107644015986
0.256,-0.46,-0.8,2037,2035.9417081552665,-76800256,785996570.6943401,0.00440751478585487,312.5083681303414,-0.1,52.29893126621339,56.00135792281421,2.721186012238348
0.256,-0.46,-0.8,2037,2035.9417081552665,-67840256,785996571.59034,0.011481739462858246,169.14261073484815,-0.1,57.94962556090569,62.51089152600822,3.0203529479524525
0.256,-0.46,-0.8,2037,2035.9417081552665,-67200256,785996571.65434,0.012271281192114684,142.73986065728033,-0.1,58.15157164814644,61.16812647096141,2.456238922749566
0.256,-0.46,-0.8,2037,2035.9417081552665,-16000256,785996576.77434,0.010704932492585414,189.96571158488834,-0.1,60.25437195910274,65.3012797211527,3.1770765688128937
0.256,-0.46,-0.8,2037,2035.9417081552665,-15360256,785996576.83834,0.0036702681339200053,284.4872997993725,0.31336136476160953,57.61109167504222,59.890419888629246,2.135101034418291
0.256,-0.46,-0.8,2037,2035.9417081552665,-11520256,785996577.2223401,0.005776354445835241,349.89427500633207,0.009272550219627205,55.579830302857005,63.99940399309232,4.103553019088536
0.256,-0.46,-0.8,2037,2035.9417081552665,-12160256,785996577.1583401,0.0027798689127503584,1000.0,0.7729388646206962,53.80776163274328,59.94639638941968,3.5038934791675396
0.256,-0.46,-0.8,2037,2035.9417081552665,-14720256,785996576.90234,0.0052852923442817425,223.63599739967222,-0.1,55.04477399891852,57.09346836728322,2.024200764926592
0.256,-0.46,-0.8,2037,2035.9417081552665,-1280256,785996578.24634,0.008530939385817525,319.8656784888433,-0.1,62.04209126008003,76.37719614444626,5.354457000362638
0.256,-0.46,-0.8,2037,2035.9417081552665,-1920256,785996578.18234,0.0077075345240114465,341.53499263509224,-0.1,60.47317061954319,74.62997832691276,5.321053975927997
0.256,-0.46,-0.8,2037,2035.9417081552665,-640256,785996578.31034,0.004521680303350351,636.638056545558,-0.1,61.74825959039329,80.22110461450542,6.078296640361037
0.256,-0.46,-0.8,2037,2035.9417081552665,1280256,785996578.5023401,0.004229790561415321,608.7425215801975,-0.1,59.16447721448422,73.82220642388671,5.414375164209161
0.256,-0.46,-0.8,2037,2035.9417081552665,8960256,785996579.2703401,0.007322785208910107,342.3695876475689,-0.1,58.44622245999633,70.99566378795517,5.009878507101512
0.256,-0.46,-0.8,2037,2035.9417081552665,640256,785996578.4383401,0.002752509605744418,1000.0,-0.1,57.82712507676257,73.35004148941945,5.571878751849663
0.256,-0.46,-0.8,2037,2035.9417081552665,14720256,785996579.8463401,0.022269454725588063,225.9464199643783,-0.1,62.82306773235261,102.20186502589587,8.87454757083912
0.256,-0.46,-0.8,2037,2035.9417081552665,14080256,785996579.78234,0.02092708232304334,221.86203392302028,-0.1,57.87705185398955,91.58425768301458,8.21062796977491
0.256,-0.46,-0.8,2037,2035.9417081552665,18560256,785996580.23034,0.014749632943701468,339.814723615817,-0.1,58.161724232498344,110.69664638972814,10.25035825298119
0.256,-0.46,-0.8,2037,2035.9417081552665,19840256,785996580.35834,0.007836945788049606,639.9627623869915,0.6453577987812038,54.48851444828624,91.98283693575875,8.659598430351435
0.256,-0.46,-0.8,2037,2035.9417081552665,19200256,785996580.29434,0.009715017661694789,450.60640998871753,-0.020057584503591772,54.40937871857905,96.807361065278,9.208472440823066
0.256,-0.46,-0.8,2037,2035.9417081552665,21120256,785996580.48634,0.009357061844672561,311.6437062199855,0.10983777992146768,57.05997636217319,74.0179735822438,5.823744022546082
0.256,-0.46,-0.8,2037,2035.9417081552665,21760256,785996580.55034,0.008655348638132967,313.134177580046,-0.1,60.65991005596629,74.81376828238976,5.320499643158238
